date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:04:04	341479/341479	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%22535e7-53bd61252a700%22	http://www.familles.org/templates/favourite/icons/font/fontello.svg?50748656	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/templates/favourite/icons/font/fontellof073.svg	(from http://www.familles.org/templates/favourite/icons/css/fontello.css)
10:04:04	255864/255864	U-----	200	untouched ('')	application/x-font-ttf	etag:%223e778-53bd61252a700%22	http://www.familles.org/templates/favourite/icons/font/fontello.ttf?50748656	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/templates/favourite/icons/font/fontellof073.ttf	(from http://www.familles.org/templates/favourite/icons/css/fontello.css)
10:04:04	177093/177093	U-----	200	untouched ('')	image/jpeg	etag:%222b3c5-55bd85d7ba0c0%22	http://www.familles.org/templates/favourite/images/bg/bg-offline.jpg	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/templates/favourite/images/bg/bg-offline.jpg	(from http://www.familles.org/templates/favourite/css/theme.css)
10:04:04	77/77	---M-Z	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:04%20GMT	http://www.vivre.org/bioethique/dans-quelle-societe-voulons-nous-vivre.html	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.vivre.org/bioethique/dans-quelle-societe-voulons-nous-vivre.html	(from http://www.vivre.org/)
10:04:05	77/77	---M-Z	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:04%20GMT	http://www.familles.org/tag/3.html?limit=20&start=20	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/tag/367b9.html	(from http://www.familles.org/tag/3.html)
10:04:05	77/77	---M-Z	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:04%20GMT	http://www.fiancailles.org/blog/les-fiancailles-en-pratique/Page-2.html	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.fiancailles.org/blog/les-fiancailles-en-pratique/Page-2.html	(from http://www.fiancailles.org/blog/les-fiancailles-en-pratique/)
10:04:05	77/77	---M-Z	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:05%20GMT	http://www.familles.org/tag/3.html?format=feed&type=rss	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/tag/3c0d0.html	(from http://www.familles.org/tag/3.html)
10:04:05	77/77	---M-Z	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:05%20GMT	http://www.familles.org/tag/3.html?format=feed&type=atom	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/tag/37b17.html	(from http://www.familles.org/tag/3.html)
10:04:06	0/-1	---M--	403	error ('')			http://www.fiancailles.org/sexualite-et-chastete/gestes-intimes.html	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.fiancailles.org/sexualite-et-chastete/gestes-intimes.html	(from http://www.fiancailles.org/blog/sexualite-et-chastete/)
10:04:06	12266/12266	U-----	200	untouched ('OK')	text/css	etag:%222fea-5b8a6d5a51100%22	http://www.familles.org/media/jui/css/chosen.css?3ca16523732eea38944b4a866aaaa5b7	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/media/jui/css/chosen2b40.css	(from http://www.familles.org/tag/3.html)
